specObjID,bestObjID,plate,mjd,fiberID,survey,class,subClass,ra,dec,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
9.324836E+18,1237657402417873206,8282,57041,483,eboss,GALAXY,STARBURST,134.2288,43.09522,20.79824,20.79174,20.58986,20.19999,20.359
9.324847E+18,1237657770704240830,8282,57041,522,eboss,GALAXY,STARBURST,134.1844,44.66041,21.29994,20.95646,21.20031,21.32576,20.87753
9.324861E+18,1237657606965559802,8282,57041,577,eboss,GALAXY,STARBURST,134.614,44.03169,22.05686,21.54865,21.18834,21.00378,20.57493
9.325992E+18,1237657243506508100,8283,57064,590,eboss,GALAXY,STARBURST,137.8549,44.79586,22.42487,21.73094,21.92332,21.35048,21.16172
9.328116E+18,1237657874331009269,8285,57048,127,eboss,GALAXY,STARBURST,145.8292,42.75157,21.02313,20.3345,20.23509,20.00729,20.09264
9.329269E+18,1237657873257922787,8286,57062,227,eboss,GALAXY,STARFORMING,148.1286,42.8434,21.81231,21.56279,20.85128,20.52102,20.30016
9.331554E+18,1237660635994456730,8288,57419,348,eboss,GALAXY,STARBURST,153.8709,43.38837,22.47665,21.88123,21.86448,21.40016,21.46993
9.33385E+18,1237673706651648779,8290,57364,508,eboss,GALAXY,STARBURST,113.957,41.97259,23.83931,22.46903,21.93171,22.00949,21.78592
9.337295E+18,1237673705581511080,8293,57361,750,eboss,GALAXY,STARBURST,125.0939,42.78542,21.83151,21.25303,21.65332,21.54258,23.20011
9.339597E+18,1237657402417021125,8295,57401,934,eboss,GALAXY,STARBURST,132.3591,41.77636,21.68816,21.40824,21.26815,21.17398,21.08088
9.345124E+18,1237657873257005656,8300,57391,564,eboss,GALAXY,STARFORMING,145.729,41.75073,22.95213,22.34366,20.99316,20.28052,19.92344
9.408108E+18,1237679253598831099,8356,56989,318,eboss,GALAXY,STARBURST,36.94339,-4.862537,22.14596,22.42872,21.84325,21.74346,21.38078
9.409218E+18,1237660634921763252,8357,58157,262,eboss,GALAXY,STARBURST,157.312,43.35929,22.69907,22.10501,21.15257,20.96152,20.85278
9.410398E+18,1237661874006130864,8358,57451,460,eboss,GALAXY,STARFORMING,159.4125,43.1326,21.37679,20.5567,19.72206,19.33817,19.02209
9.411593E+18,1237660634923794637,8359,57449,710,eboss,GALAXY,STARBURST,163.421,44.78997,22.25893,22.40014,21.83625,21.76264,21.73772
9.412557E+18,1237661850390167568,8360,57452,125,eboss,GALAXY,STARFORMING,167.538,43.20033,23.10954,21.29795,21.78017,20.54721,19.72017
9.412581E+18,1237661872397943155,8360,57452,212,eboss,GALAXY,STARBURST,167.1082,43.22195,23.0106,21.46718,20.91923,21.41749,20.3884
9.412694E+18,1237661873471357029,8360,57452,619,eboss,GALAXY,STARFORMING,165.9376,43.8546,22.2744,21.80992,21.58911,21.77874,20.83091
9.41494E+18,1237661852002091268,8362,57732,598,eboss,GALAXY,STARBURST,171.4428,44.94225,20.79879,20.77966,20.6787,20.40017,20.32804
9.416071E+18,1237661851996782938,8363,58140,619,eboss,GALAXY,STARBURST,155.1626,41.73368,21.82885,21.12893,20.95616,20.84653,20.7412
9.416143E+18,1237661874005147779,8363,58140,879,eboss,GALAXY,STARBURST,156.5129,42.30874,21.89555,21.0664,20.67934,20.31273,20.34801
9.420469E+18,1237662193984274727,8367,57429,235,eboss,GALAXY,STARBURST,168.6611,40.7987,21.70945,21.3809,20.94503,20.5448,20.19222
9.420566E+18,1237661871324266921,8367,57429,587,eboss,GALAXY,BROADLINE,167.6677,42.49248,23.17393,22.41395,21.53967,20.51978,19.8872
9.421656E+18,1237661966888534257,8368,57431,454,eboss,GALAXY,STARBURST,170.6013,41.34788,22.00723,21.67972,20.81851,21.98112,21.18347
9.425037E+18,1237662196134838312,8371,57786,469,eboss,GALAXY,STARBURST,177.7827,43.45032,21.81956,22.02263,22.70575,21.90298,22.82656
9.428329E+18,1237662196138508585,8374,57783,156,eboss,GALAXY,STARBURST,189.2697,43.63644,23.6285,22.28014,21.75422,21.38235,20.82523
9.428384E+18,1237662196138049601,8374,57783,354,eboss,GALAXY,STARBURST,187.9575,43.51655,22.98732,22.29461,22.10495,21.70858,20.50917
9.428457E+18,1237661850933395541,8374,57783,622,eboss,GALAXY,STARFORMING,187.6936,44.96198,22.35583,21.81981,21.9062,21.96533,22.4122
9.430777E+18,1237661872943661709,8376,57786,873,eboss,GALAXY,AGN,195.3932,44.69225,22.84015,22.22389,21.40468,20.52306,20.31261
9.43182E+18,1237661850936213768,8377,57783,566,eboss,GALAXY,STARBURST,196.8268,44.24512,21.76707,21.53544,20.79487,20.41769,20.12032
9.432811E+18,1237661850937983219,8378,57785,80,eboss,GALAXY,STARFORMING,202.1917,43.68055,23.28093,22.42133,21.86985,21.81612,22.10196
9.433949E+18,1237661871872999618,8379,57787,122,eboss,GALAXY,STARFORMING,204.6987,42.60413,21.22566,20.70225,19.73713,19.45339,19.11135
9.434186E+18,1237661360225452451,8379,57787,982,eboss,GALAXY,STARBURST,205.7086,44.47394,22.32506,22.04758,21.73106,22.08881,21.10147
9.438563E+18,1237662193988862157,8383,57518,525,eboss,GALAXY,STARBURST,182.5417,42.03191,21.07944,20.80063,20.18174,20.46812,21.02343
9.438686E+18,1237661966356447334,8383,57518,970,eboss,GALAXY,STARBURST,185.1129,41.79415,21.49805,21.6081,21.9393,21.8585,22.23121
9.441924E+18,1237661965821870278,8386,57518,462,eboss,GALAXY,STARBURST,192.1014,41.10341,22.76054,22.03779,21.89409,22.09023,22.28341
9.444268E+18,1237662195604848664,8388,57488,800,eboss,GALAXY,STARFORMING,199.1806,42.3959,21.34837,21.41142,20.67559,20.09177,19.77958
9.445418E+18,1237661968509305215,8389,57488,888,eboss,GALAXY,STARBURST,201.936,42.18998,22.53363,21.93801,21.52629,21.27691,20.47567
9.449765E+18,1237659327090196718,8393,57864,317,eboss,GALAXY,STARFORMING,211.3973,58.37346,23.62214,22.3805,22.06608,21.63404,21.36133
9.453153E+18,1237659325483647323,8396,57837,355,eboss,GALAXY,STARBURST,224.9405,52.78221,22.25641,22.02576,21.851,21.46939,21.67685
9.46098E+18,1237661417677455587,8403,57834,156,eboss,GALAXY,STARBURST,219.2878,52.39491,21.64297,21.59498,21.86257,21.70127,21.09088
9.463404E+18,1237661416602403499,8405,57835,784,eboss,GALAXY,BROADLINE,214.3903,53.06789,23.16913,23.27117,22.08314,21.50067,20.59549
9.463433E+18,1237659133281697915,8405,57835,888,eboss,GALAXY,STARBURST,214.9819,51.89706,22.29464,21.95344,22.24385,21.93884,21.47426
9.464348E+18,1237659132208873993,8406,57513,119,eboss,GALAXY,STARBURST,217.3108,50.21473,22.95911,22.16739,21.77152,21.62461,21.49553
9.469962E+18,1237655464851145457,8411,57875,64,eboss,GALAXY,STARBURST,223.2382,56.61863,23.10435,22.22603,21.62147,21.70781,21.66255
9.47133E+18,1237651250969706706,8412,58172,945,eboss,GALAXY,STARBURST,221.5373,59.79204,22.60209,22.35787,22.18703,22.10616,21.99165
9.472328E+18,1237651538724389352,8413,57897,478,eboss,GALAXY,STARBURST,238.6302,54.81269,23.56542,21.65885,21.00916,20.67168,20.76246
9.475712E+18,1237671941407310119,8416,57894,503,eboss,GALAXY,STARFORMING,223.5011,57.3465,22.69211,21.94697,20.97843,22.70739,21.93738
9.475757E+18,1237671941407899662,8416,57894,668,eboss,GALAXY,STARFORMING,225.3157,58.05964,22.38163,22.27588,21.82596,21.93879,21.7474
9.270753E+18,1237657611802575408,8234,57450,340,eboss,GALAXY,STARBURST,177.975,57.1359,22.82913,21.36302,21.12637,20.88943,20.60799
9.272972E+18,1237658607682060656,8236,58197,218,eboss,GALAXY,STARFORMING,186.0639,58.78693,21.93055,21.44371,20.57656,20.09389,19.82527
9.274172E+18,1237655106765717781,8237,58162,488,eboss,GALAXY,STARFORMING,177.8971,58.62843,22.59443,21.12017,20.42053,19.9679,19.95193
9.275353E+18,1237674474365845840,8238,58171,686,eboss,GALAXY,STARBURST,175.3864,59.95887,21.54486,21.25296,20.96824,20.7415,20.41443
9.320206E+18,1237654386267521260,8278,56990,24,eboss,GALAXY,STARFORMING,124.8397,43.33178,22.39821,22.2074,22.02167,22.53138,22.30387
9.3304E+18,1237660344475779361,8287,57401,245,eboss,GALAXY,STARBURST,151.3693,42.72718,21.97967,21.91709,21.64405,21.72038,21.1212
9.330409E+18,1237657873259036749,8287,57401,279,eboss,GALAXY,STARBURST,151.3295,43.86344,21.45017,21.05978,20.90168,20.91971,21.04509
9.331564E+18,1237660635994390761,8288,57419,382,eboss,GALAXY,STARBURST,153.5805,43.2798,21.14522,21.09291,20.93632,20.71459,20.86942
9.3349E+18,1237654392176968278,8291,57391,231,eboss,GALAXY,STARFORMING,119.1936,40.2431,22.92878,22.39732,21.25004,20.87562,20.43635
9.336014E+18,1237654386803212641,8292,57373,189,eboss,GALAXY,STARBURST,122.2349,41.37425,24.63506,25.11431,23.95398,22.19022,19.88634
9.336024E+18,1237673704506655000,8292,57373,222,eboss,GALAXY,STARBURST,121.9307,41.51976,22.13029,22.01643,21.94682,22.02173,22.63547
9.338291E+18,1237657608573812819,8294,57365,278,eboss,GALAXY,STARBURST,128.0912,41.35839,22.06721,21.49475,21.55312,21.85111,21.33804
9.340501E+18,1237657776080027801,8296,57375,128,eboss,GALAXY,STARBURST,135.0369,40.77879,20.6823,20.53981,20.60114,20.16152,20.30326
9.344057E+18,1237658204498624848,8299,57346,777,eboss,GALAXY,STARBURST,143.7798,41.74765,21.92939,21.90245,21.33991,21.65977,21.26249
9.346119E+18,1237660774493585526,8301,57390,89,eboss,GALAXY,STARBURST,150.9903,40.74255,21.42573,21.48785,21.41231,22.29935,22.4688
9.347352E+18,1237660634382925925,8302,57389,476,eboss,GALAXY,STARBURST,151.872,41.3778,21.79066,21.30836,21.72152,21.60741,22.27801
9.350721E+18,1237663530255122950,8305,57749,444,eboss,GALAXY,STARBURST,116.9346,44.90814,22.0129,21.67146,21.5772,21.25352,21.64884
9.351852E+18,1237663787951915202,8306,57419,462,eboss,GALAXY,AGN,113.8402,45.31192,24.1924,25.11407,21.61296,20.5921,19.70209
9.40712E+18,1237679323935146222,8355,56988,822,eboss,GALAXY,STARFORMING,35.06725,-3.800288,22.6202,22.36053,21.71284,21.67141,21.1456
9.409214E+18,1237661852534505956,8357,58157,249,eboss,GALAXY,STARBURST,157.5001,42.90159,22.27003,21.85074,20.97514,20.44712,19.94856
9.411662E+18,1237661355927666996,8359,57449,962,eboss,GALAXY,STARBURST,165.1151,44.57049,21.52043,21.45242,21.49821,21.38376,21.19718
9.412568E+18,1237661849853100580,8360,57452,162,eboss,GALAXY,STARBURST,167.1989,42.60445,22.67866,21.8103,21.44848,20.91603,20.67543
9.41833E+18,1237661872396173486,8365,57450,645,eboss,GALAXY,STARBURST,161.7503,42.3374,21.96093,21.68342,21.32539,21.73066,21.4976
9.419468E+18,1237661871323414669,8366,57432,687,eboss,GALAXY,STARBURST,165.0444,42.06172,21.8268,21.5373,20.79289,20.4101,20.31376
9.422861E+18,1237662195060048166,8369,57451,745,eboss,GALAXY,STARBURST,174.67,42.31537,22.23658,22.01124,21.6619,21.55915,21.50255
9.423888E+18,1237661871326756990,8370,57732,382,eboss,GALAXY,STARBURST,175.2986,43.43941,22.23857,21.88024,22.06555,22.28595,22.22259
9.428308E+18,1237661871331279367,8374,57783,80,eboss,GALAXY,STARFORMING,189.5819,43.81189,22.99192,22.07469,21.98348,21.37474,21.49448
9.432876E+18,1237661850400587891,8378,57785,314,eboss,GALAXY,STARFORMING,200.5439,43.43317,21.80943,21.8486,21.57811,21.3611,21.5263
9.432916E+18,1237661849863389613,8378,57785,459,eboss,GALAXY,STARBURST,199.4079,43.03635,23.07329,22.27317,21.59616,21.72089,21.50379
9.434064E+18,1237661851474854114,8379,57787,540,eboss,GALAXY,STARFORMING,202.4395,44.01809,21.8762,22.137,21.6283,21.53201,23.14612
9.435179E+18,1237661873483743495,8380,57520,500,eboss,GALAXY,STARFORMING,205.4131,43.71333,22.36303,22.27891,21.70222,21.81533,21.0365
9.43528E+18,1237661360763044014,8380,57520,866,eboss,GALAXY,STARBURST,207.9873,44.36082,20.55915,20.47058,20.04288,20.47393,20.21159
9.436389E+18,1237662194524291189,8381,57512,807,eboss,GALAXY,STARFORMING,178.1972,42.24158,22.2662,22.22583,21.99237,21.93474,21.6791
9.439658E+18,1237664670056644642,8384,57513,412,eboss,GALAXY,STARBURST,186.3448,41.19266,22.93193,21.96214,21.65862,21.50351,21.49773
9.440789E+18,1237661965820953057,8385,57511,430,eboss,GALAXY,STARBURST,189.3782,41.2024,22.33563,22.15741,22.0976,21.63201,21.21995
9.440876E+18,1237661967431827469,8385,57511,749,eboss,GALAXY,STARFORMING,190.21,42.39676,21.16692,20.79381,21.42268,21.60757,22.72643
9.445246E+18,1237661966898692298,8389,57488,261,eboss,GALAXY,STARBURST,201.5927,41.05539,21.6445,21.96545,21.46903,21.53387,21.89115
9.44761E+18,1237661872410198218,8391,57511,668,eboss,GALAXY,STARBURST,205.7402,42.70601,22.31008,22.07005,21.3945,21.57618,21.02446
9.448768E+18,1237661851477016733,8392,57483,783,eboss,GALAXY,STARBURST,208.8966,42.80456,21.83725,21.37081,21.67408,21.93929,22.82705
9.449798E+18,1237659326553129747,8393,57864,435,eboss,GALAXY,STARBURST,210.528,58.11132,23.84625,21.89512,21.30158,21.41083,20.83191
9.449924E+18,1237655463238107255,8393,57864,897,eboss,GALAXY,STARFORMING,212.9306,58.29577,21.58701,21.29626,21.32495,21.15787,22.20445
9.451931E+18,1237659150999290332,8395,57834,3,eboss,GALAXY,STARBURST,233.0046,50.34444,21.86206,21.66023,21.26868,20.80969,20.43707
9.457832E+18,1237659149385925360,8400,57837,991,eboss,GALAXY,STARFORMING,223.7559,53.16519,22.28635,21.96344,21.18069,20.95546,20.70989
9.462237E+18,1237659133282812702,8404,57481,631,eboss,GALAXY,STARBURST,218.5499,50.68673,23.63196,22.446,21.97029,21.54223,22.31535
9.462334E+18,1237661416604565720,8404,57481,988,eboss,GALAXY,STARBURST,221.3598,50.86351,21.55242,21.61031,21.35067,21.90219,22.689
9.47005E+18,1237655463776944142,8411,57875,384,eboss,GALAXY,STARBURST,220.5729,56.51405,21.15678,21.34139,21.79352,21.19724,20.09213
9.473339E+18,1237651251511885887,8414,57846,65,eboss,GALAXY,STARBURST,238.6395,52.35402,22.05454,22.00307,21.446,21.76151,21.08839
9.476754E+18,1237654640211591243,8417,58175,200,eboss,GALAXY,STARBURST,224.5276,58.87016,23.47186,22.00606,22.31535,22.39132,21.39355
9.484623E+18,1237665570899296928,8424,58248,150,eboss,GALAXY,STARBURST,239.0924,58.81551,22.11461,21.84999,21.37565,21.49582,20.81282
9.484673E+18,1237665569825489329,8424,58248,336,eboss,GALAXY,STARBURST,237.4598,58.2128,21.71564,21.44527,21.42965,20.67371,21.27924
9.488077E+18,1237659324406170101,8427,57846,431,eboss,GALAXY,STARBURST,211.2538,56.17506,22.73924,22.34181,22.05342,21.90758,22.56072
8.806844E+18,1237657584951099569,7822,57041,200,eboss,GALAXY,STARBURST,42.28131,-0.9023958,22.63852,21.95916,21.91945,22.11229,22.55426
8.806882E+18,1237663783678836862,7822,57041,338,eboss,GALAXY,STARBURST,41.86937,-0.2670697,21.69224,21.35673,21.1931,21.31677,21.87883
8.807049E+18,1237663239272726689,7822,57041,946,eboss,GALAXY,STARBURST,43.0289,0.600906,21.41358,20.99863,21.37939,20.61532,22.31886
8.809258E+18,1237678439163494502,7824,57282,790,eboss,GALAXY,STARBURST,38.85608,2.906586,21.52887,21.55305,21.49667,21.64799,21.66423
8.811415E+18,1237679323937309297,7826,56931,446,eboss,GALAXY,STARFORMING,40.07408,-3.523001,23.97789,21.59793,20.6707,20.03215,19.63578
8.817177E+18,1237663784213021730,7831,57016,928,eboss,GALAXY,STARBURST,35.77537,0.2081344,23.45757,22.00071,21.83253,21.42741,22.61813
8.822659E+18,1237680099165863970,7836,57278,390,eboss,GALAXY,STARBURST,28.99067,1.287767,22.19492,21.52387,21.87419,21.51812,22.56892
8.824954E+18,1237657069549978233,7838,56958,545,eboss,GALAXY,STARBURST,30.83067,-0.8985547,22.40724,22.25462,21.91724,21.60002,21.27813
8.826072E+18,1237678618503020913,7839,56900,518,eboss,GALAXY,STARBURST,26.12339,2.026003,21.79534,21.36259,20.91168,20.64556,20.50279
8.84404E+18,1237663278468038727,7855,57011,350,eboss,GALAXY,STARBURST,7.721731,1.027408,22.6767,21.57783,20.95083,20.47178,20.41558
8.846451E+18,1237678597022613702,7857,57278,927,eboss,GALAXY,STARBURST,13.42687,2.378522,21.60179,21.58418,21.42262,21.14785,21.66854
8.848602E+18,1237678619035632536,7859,57282,564,eboss,GALAXY,STARFORMING,16.42704,2.536568,23.85785,21.95219,20.90901,20.43684,20.09643
8.850744E+18,1237663785280143414,7861,57281,164,eboss,GALAXY,STARBURST,20.52908,0.9351433,21.9728,21.74942,21.72907,21.82778,22.00989
8.851862E+18,1237663784198406955,7862,56984,136,eboss,GALAXY,STARBURST,2.394407,0.1120194,23.99418,22.54136,21.82726,21.58925,20.59993
8.855237E+18,1237679434521116819,7865,56955,126,eboss,GALAXY,STARFORMING,6.049601,-2.853626,21.16299,19.59515,18.87774,18.63755,18.18332
8.856494E+18,1237663716017046059,7866,57002,600,eboss,GALAXY,STARFORMING,6.155669,0.586844,23.23279,22.64797,21.26433,20.8935,20.35988
8.858668E+18,1237657190909149450,7868,57006,317,eboss,GALAXY,STARBURST,8.938308,-0.09396677,21.92046,21.66047,21.05387,22.08724,21.11326
8.858852E+18,1237663204918689955,7868,57006,988,eboss,GALAXY,STARBURST,10.29336,0.6532249,21.89347,21.1604,21.24559,21.09956,21.43132
8.86432E+18,1237678881564065936,7873,57307,399,eboss,GALAXY,STARFORMING,15.09276,-1.807314,21.99287,21.11629,21.47049,21.64869,21.27141
8.868986E+18,1237678881567146104,7877,56898,989,eboss,GALAXY,STARFORMING,22.01102,-1.625269,21.83728,22.07467,22.32721,22.31229,22.61612
8.877726E+18,1237679323934884257,7885,57336,18,eboss,GALAXY,STARFORMING,34.46379,-3.814196,23.76555,22.03539,20.76175,20.28743,19.81051
8.885803E+18,1237679324469002281,7892,57333,730,eboss,GALAXY,STARFORMING,28.21274,-3.599495,23.6835,21.87499,22.44786,20.94032,21.07077
8.886857E+18,1237679323930886191,7893,57286,468,eboss,GALAXY,STARBURST,25.44094,-4.200922,22.57647,21.76812,21.8432,21.74555,22.26891
8.889193E+18,1237672840670871662,7895,57659,775,eboss,GALAXY,STARBURST,359.419,-3.867574,21.15927,21.13939,21.03585,21.78826,21.74459
8.894701E+18,1237679323384578536,7900,57358,332,eboss,GALAXY,STARBURST,3.764908,-4.829549,22.74675,22.31003,22.10605,21.63197,21.2426
8.89912E+18,1237679079130464623,7904,57358,25,eboss,GALAXY,STARBURST,10.32724,-4.221859,24.27925,22.17232,21.08739,20.70963,20.50304
8.899233E+18,1237679324460351519,7904,57358,435,eboss,GALAXY,STARBURST,8.357603,-4.037896,23.25229,22.29308,21.14983,20.21957,20.97835
8.899277E+18,1237679079666483253,7904,57358,596,eboss,GALAXY,STARBURST,8.302931,-3.815982,21.75502,21.16372,20.97164,21.75696,20.87229
8.909254E+18,1237679255203348590,7913,57333,30,eboss,GALAXY,STARBURST,23.0402,-3.975265,21.41294,21.08585,20.96788,21.54157,21.26927
8.909315E+18,1237679254129016966,7913,57333,249,eboss,GALAXY,STARBURST,21.70828,-4.981269,21.26023,21.19964,20.95347,21.74874,20.95658
8.909465E+18,1237678888519139473,7913,57333,798,eboss,GALAXY,STARBURST,21.78326,-3.093828,21.73038,21.49067,21.67829,21.92203,22.08107
9.068157E+18,1237665570904670634,8054,57194,580,eboss,GALAXY,STARBURST,250.9064,48.74872,21.39078,21.31759,21.13766,20.78275,21.55447
9.070346E+18,1237651715871211783,8056,57186,350,eboss,GALAXY,STARBURST,248.0999,48.78276,21.87077,21.67105,21.65092,21.86321,21.59106
9.074918E+18,1237655128762548623,8060,57894,599,eboss,GALAXY,STARBURST,241.2393,48.92484,21.67285,20.86845,20.14747,19.88742,19.57369
9.077181E+18,1237665569291370567,8062,58251,640,eboss,GALAXY,STARBURST,243.9295,53.19599,23.00307,22.34869,21.38701,20.93898,19.07649
9.079464E+18,1237665584324674023,8064,58255,754,eboss,GALAXY,STARBURST,247.2636,56.99005,21.48156,20.98113,20.36917,20.19672,19.80756
9.080414E+18,1237665570901721233,8065,58248,113,eboss,GALAXY,STARBURST,245.1839,54.41098,22.10232,20.96197,21.48683,22.05162,20.89001
9.080571E+18,1237665570364391774,8065,58248,684,eboss,GALAXY,STARBURST,243.4016,55.04636,22.08847,21.85281,21.26267,21.65401,21.05006
9.145706E+18,1237679253598044704,8123,56931,75,eboss,GALAXY,STARFORMING,35.21507,-4.754441,23.52668,23.41525,22.37659,21.57101,20.77247
9.147007E+18,1237679254671589804,8124,56954,713,eboss,GALAXY,STARBURST,34.68265,-4.075053,24.81327,21.82847,21.17497,21.01742,20.37517
9.148189E+18,1237679254672245065,8125,56955,915,eboss,GALAXY,STARBURST,36.1742,-4.013725,24.02359,22.79406,22.69063,22.03746,21.21254
9.151359E+18,1237679439889236268,8128,56959,162,eboss,GALAXY,STARBURST,37.15289,-5.918264,22.93326,21.85479,21.13371,20.65555,20.66136
9.15248E+18,1237679321788776964,8129,56947,144,eboss,GALAXY,STARBURST,37.81623,-5.269756,22.65694,21.65087,21.05272,21.02597,20.63301
9.1874E+18,1237658205581213991,8160,57071,206,eboss,GALAXY,STARFORMING,170.5787,49.84181,22.20066,20.61613,19.71195,19.30807,19.03183
9.19322E+18,1237658800422912287,8165,57374,897,eboss,GALAXY,STARBURST,167.9691,52.4968,22.40887,22.16332,21.25406,21.36728,21.02489
9.196479E+18,1237657589778088503,8168,56992,466,eboss,GALAXY,STARFORMING,154.0296,50.14594,23.36554,22.1231,20.74438,20.11769,19.72502
9.198638E+18,1237658802034966728,8170,57131,130,eboss,GALAXY,STARBURST,172.9681,54.49893,22.42402,22.37512,21.99704,22.40402,22.7821
9.198661E+18,1237658802034835995,8170,57131,211,eboss,GALAXY,STARBURST,172.5093,54.44546,22.39707,21.89332,21.6241,21.36028,21.29201
9.202234E+18,1237657220412211438,8173,57375,923,eboss,GALAXY,STARBURST,160.959,54.28237,22.21801,21.99201,22.10274,22.16302,21.44067
9.205604E+18,1237657612338724980,8176,57131,898,eboss,GALAXY,STARBURST,174.7081,57.50428,21.85408,21.48715,21.95691,21.36603,22.82682
9.205623E+18,1237661354315743469,8176,57131,963,eboss,GALAXY,STARBURST,175.7064,58.13274,22.33229,21.6444,21.46258,21.59236,21.20109
9.447555E+18,1237662307259711892,8391,57511,468,eboss,GALAXY,STARBURST,204.9964,41.17051,22.48644,22.41525,21.84489,21.97772,21.19612
9.448787E+18,1237661850403471434,8392,57483,856,eboss,GALAXY,STARBURST,209.25,41.84574,22.17189,21.95535,21.51358,21.99497,21.12217
